location,size,total_sqft,bath,price,bhk,price_per_sqft
Old Faridabad,2 BHK,1162.0,2.0,58.0,2,4991.394148020654
Old Faridabad,3 BHK,1636.0,3.0,85.0,3,5195.59902200489
Old Faridabad,3 BHK,1636.0,3.0,92.0,3,5623.471882640587
Old Faridabad,2 BHK,1087.0,2.0,54.3,2,4995.40018399264
Old Faridabad,3 BHK,1820.0,3.0,89.0,3,4890.10989010989
Old Faridabad,2 BHK,1149.0,2.0,65.0,2,5657.093124456049
Old Faridabad,1 BHK,693.0,1.0,27.375,1,3950.21645021645
Old Faridabad,1 BHK,664.0,1.0,35.4,1,5331.325301204819
Old Faridabad,2 BHK,1153.0,2.0,56.7,2,4917.606244579359
Old Faridabad,3 BHK,1820.0,3.0,85.0,3,4670.32967032967
Old Faridabad,2 BHK,1139.0,2.0,72.0,2,6321.334503950834
Old Faridabad,2 BHK,1139.0,2.0,56.5,2,4960.491659350308
Old Faridabad,3 BHK,1636.0,3.0,83.0,3,5073.349633251833
Old Faridabad,1 BHK,664.0,1.0,34.0,1,5120.481927710844
Old Faridabad,3 BHK,1820.0,3.0,85.2,3,4681.318681318681
Old Faridabad,2 BHK,1162.0,2.0,58.0,2,4991.394148020654
Old Faridabad,2 BHK,1153.0,2.0,60.0,2,5203.816131830009
Old Faridabad,3 BHK,1820.0,3.0,99.0,3,5439.56043956044
Old Faridabad,2 BHK,1172.0,2.0,56.725,2,4840.017064846416
Old Faridabad,3 BHK,1590.0,3.0,76.16,3,4789.937106918239
Old Faridabad,3 BHK,1820.0,3.0,85.0,3,4670.32967032967
Old Faridabad,3 BHK,1820.0,3.0,95.0,3,5219.780219780219
Old Faridabad,3 BHK,1991.0,4.0,100.0,3,5022.601707684581
Old Faridabad,3 BHK,1820.0,3.0,95.5,3,5247.252747252747
Old Faridabad,2 BHK,1153.0,2.0,56.0,2,4856.895056374675
Old Faridabad,1 BHK,705.0,1.0,34.545,1,4900.0
Old Faridabad,2 BHK,1153.0,2.0,56.5,2,4900.260190806592
Old Faridabad,2 BHK,1153.0,2.0,58.0,2,5030.3555941023415
Old Faridabad,3 BHK,1636.0,3.0,88.0,3,5378.973105134474
Old Faridabad,2 BHK,1153.0,2.0,56.55,2,4904.596704249783
Old Faridabad,2 BHK,1153.0,2.0,56.5,2,4900.260190806592
Old Faridabad,2 BHK,1153.0,2.0,60.0,2,5203.816131830009
Old Faridabad,3 Bedroom,1350.0,2.0,140.0,3,10370.37037037037
Old Faridabad,4 BHK,3500.0,3.0,450.0,4,12857.142857142857
Old Faridabad,3 BHK,3155.0,4.0,370.0,3,11727.41679873217
Old Faridabad,4 BHK,3500.0,5.0,450.0,4,12857.142857142857
Old Faridabad,4 BHK,3500.0,5.0,450.0,4,12857.142857142857
Old Faridabad,3 BHK,3155.0,3.0,315.0,3,9984.152139461174
Old Faridabad,3 BHK,3071.0,4.0,300.0,3,9768.804949527841
Old Faridabad,3 BHK,3155.0,4.0,316.0,3,10015.847860538826
Old Faridabad,4 BHK,3500.0,3.0,425.0,4,12142.857142857143
Old Faridabad,3 BHK,1130.0,3.0,38.0,3,3362.83185840708
Old Faridabad,2 BHK,620.0,1.0,25.0,2,4032.2580645161293
Old Faridabad,2 BHK,620.0,2.0,22.0,2,3548.3870967741937
Old Faridabad,2 BHK,620.0,2.0,23.0,2,3709.6774193548385
Old Faridabad,2 BHK,620.0,2.0,23.0,2,3709.6774193548385
Old Faridabad,5 Bedroom,2900.0,5.0,90.0,5,3103.448275862069
Old Faridabad,3 BHK,1413.0,2.0,75.0,3,5307.855626326964
Old Faridabad,3 BHK,1325.0,2.0,90.0,3,6792.452830188679
Old Faridabad,1 Bedroom,540.0,1.0,36.0,1,6666.666666666667
Old Faridabad,1 BHK,1300.0,1.0,200.0,1,15384.615384615385
Old Faridabad,4 BHK,2631.0,3.0,200.0,4,7601.672367920943
Old Faridabad,1 BHK,650.0,1.0,50.0,1,7692.307692307692
Old Faridabad,2 BHK,1300.0,2.0,63.0,2,4846.153846153846
Old Faridabad,3 BHK,1690.0,2.0,55.0,3,3254.437869822485
Old Faridabad,3 BHK,1455.0,2.0,56.0,3,3848.7972508591065
Old Faridabad,2 BHK,985.0,2.0,63.0,2,6395.9390862944165
Old Faridabad,3 BHK,1390.0,2.0,50.0,3,3597.122302158273
Old Faridabad,2 BHK,1140.0,2.0,60.0,2,5263.1578947368425
Old Faridabad,2 BHK,1100.0,2.0,55.0,2,5000.0
Old Faridabad,2 BHK,1250.0,2.0,65.0,2,5200.0
Old Faridabad,2 BHK,1285.0,2.0,45.0,2,3501.9455252918287
Old Faridabad,5 Bedroom,1200.0,5.0,100.0,5,8333.333333333334
Old Faridabad,4 Bedroom,906.0,3.0,55.0,4,6070.640176600442
Old Faridabad,4 Bedroom,900.0,3.0,51.0,4,5666.666666666667
Old Faridabad,2 BHK,800.0,1.0,95.0,2,11875.0
Old Faridabad,3 Bedroom,1600.0,4.0,120.0,3,7500.0
Old Faridabad,4 Bedroom,1700.0,3.0,55.0,4,3235.294117647059
Old Faridabad,3 BHK,1000.0,2.0,110.0,3,11000.0
Old Faridabad,3 BHK,2400.0,3.0,260.0,3,10833.333333333334
Old Faridabad,4 Bedroom,1600.0,3.0,165.0,4,10312.5
Old Faridabad,5 Bedroom,1750.0,5.0,450.0,5,25714.285714285714
Old Faridabad,3 BHK,1950.0,3.0,230.0,3,11794.871794871795
Old Faridabad,3 BHK,1756.0,3.0,307.0,3,17482.915717539865
Old Faridabad,2 BHK,1244.0,2.0,95.0,2,7636.655948553054
Old Faridabad,3 BHK,1669.0,3.0,298.0,3,17855.002995805873
Old Faridabad,3 BHK,2098.0,3.0,210.0,3,10009.532888465204
Old Faridabad,3 BHK,1650.0,2.0,52.0,3,3151.5151515151515
Old Faridabad,2 BHK,1000.0,2.0,45.0,2,4500.0
Old Faridabad,3 BHK,1374.0,2.0,88.0,3,6404.657933042213
Old Faridabad,2 BHK,900.0,2.0,35.0,2,3888.8888888888887
Old Faridabad,3 BHK,1600.0,2.0,90.0,3,5625.0
Old Faridabad,3 BHK,1250.0,2.0,77.13,3,6170.4
Old Faridabad,3 BHK,1300.0,3.0,42.25,3,3250.0
Old Faridabad,3 BHK,1600.0,3.0,90.0,3,5625.0
Old Faridabad,4 Bedroom,1200.0,4.0,170.0,4,14166.666666666666
Old Faridabad,3 BHK,1450.0,3.0,65.0,3,4482.758620689655
Old Faridabad,2 BHK,970.0,2.0,35.0,2,3608.2474226804125
Old Faridabad,3 BHK,2515.0,4.0,155.0,3,6163.021868787277
Old Faridabad,3 BHK,1732.5,3.0,91.855,3,5301.875901875902
Old Faridabad,3 BHK,1770.0,3.0,99.0,3,5593.220338983051
Old Faridabad,1 BHK,532.0,1.0,22.49,1,4227.443609022556
Old Faridabad,1 BHK,550.0,1.0,16.0,1,2909.090909090909
Old Faridabad,4 Bedroom,1830.0,4.0,325.0,4,17759.562841530056
Old Faridabad,3 BHK,1639.0,3.0,123.0,3,7504.5759609518
Old Faridabad,2 BHK,1489.0,2.0,101.0,2,6783.075889858966
Old Faridabad,2 BHK,1170.0,2.0,50.0,2,4273.504273504273
Old Faridabad,3 BHK,1475.0,2.0,120.0,3,8135.593220338983
Old Faridabad,9 Bedroom,4050.0,7.0,1200.0,9,29629.62962962963
Old Faridabad,4 BHK,1900.0,2.0,170.0,4,8947.368421052632
Old Faridabad,4 Bedroom,1080.0,4.0,250.0,4,23148.14814814815
Old Faridabad,2 BHK,1350.0,2.0,180.0,2,13333.333333333334
Old Faridabad,2 Bedroom,1050.0,2.0,162.0,2,15428.57142857143
Old Faridabad,4 Bedroom,1660.4,4.0,211.0,4,12707.781257528306
Old Faridabad,1 BHK,505.0,1.0,85.0,1,16831.68316831683
Old Faridabad,3 BHK,1565.0,3.0,98.91,3,6320.127795527156
Old Faridabad,2 BHK,730.0,1.0,52.0,2,7123.287671232877
Old Faridabad,2 BHK,650.0,1.0,40.0,2,6153.846153846154
Old Faridabad,6 Bedroom,1500.0,9.0,230.0,6,15333.333333333334
Old Faridabad,2 BHK,650.0,2.0,45.0,2,6923.076923076923
Old Faridabad,3 BHK,1650.0,3.0,115.0,3,6969.69696969697
Old Faridabad,7 Bedroom,2800.0,7.0,250.0,7,8928.57142857143
Old Faridabad,3 Bedroom,1750.0,3.0,120.0,3,6857.142857142857
Old Faridabad,2 BHK,650.0,1.0,17.0,2,2615.3846153846152
Old Faridabad,1 BHK,645.0,1.0,16.45,1,2550.3875968992247
Old Faridabad,1 BHK,645.0,1.0,16.45,1,2550.3875968992247
Old Faridabad,2 BHK,800.0,1.0,20.0,2,2500.0
Old Faridabad,2 BHK,1015.0,2.0,25.88,2,2549.753694581281
Old Faridabad,1 BHK,530.0,1.0,11.66,1,2200.0
Old Faridabad,3 BHK,1208.0,3.0,45.0,3,3725.1655629139073
Old Faridabad,6 Bedroom,1533.0,5.0,85.0,6,5544.683626875408
Old Faridabad,3 BHK,1190.0,2.0,30.35,3,2550.4201680672268
Old Faridabad,2 BHK,1200.0,2.0,32.0,2,2666.6666666666665
Old Faridabad,2 BHK,1025.0,2.0,27.68,2,2700.487804878049
Old Faridabad,1 BHK,582.5,1.0,15.135,1,2598.283261802575
Old Faridabad,2 BHK,1015.0,2.0,25.88,2,2549.753694581281
Old Faridabad,3 BHK,1305.0,3.0,33.28,3,2550.191570881226
Old Faridabad,2 Bedroom,1400.0,2.0,60.0,2,4285.714285714285
Old Faridabad,3 BHK,1065.0,2.0,33.0,3,3098.5915492957747
Old Faridabad,2 BHK,850.0,1.0,18.5,2,2176.470588235294
Old Faridabad,2 BHK,1201.0,2.0,27.0,2,2248.1265611990007
Old Faridabad,2 Bedroom,1500.0,2.0,60.0,2,4000.0
Old Faridabad,2 BHK,850.0,2.0,25.4,2,2988.235294117647
Old Faridabad,1 BHK,590.0,1.0,13.57,1,2300.0
Old Faridabad,1 BHK,645.0,1.0,16.45,1,2550.3875968992247
Old Faridabad,1 BHK,630.0,1.0,13.86,1,2200.0
Old Faridabad,3 BHK,1185.0,2.0,30.22,3,2550.2109704641352
Old Faridabad,2 BHK,630.0,1.0,27.0,2,4285.714285714285
Old Faridabad,2 BHK,877.0,2.0,42.0,2,4789.053591790193
Old Faridabad,2 BHK,1015.0,2.0,25.88,2,2549.753694581281
Old Faridabad,3 BHK,1107.0,2.0,43.0,3,3884.3721770551037
Old Faridabad,2 Bedroom,1200.0,2.0,60.0,2,5000.0
Old Faridabad,1 BHK,520.0,1.0,14.04,1,2700.0
Old Faridabad,2 Bedroom,1200.0,1.0,36.0,2,3000.0
Old Faridabad,2 BHK,975.0,2.0,24.86,2,2549.74358974359
Old Faridabad,1 BHK,620.0,1.0,27.0,1,4354.8387096774195
Old Faridabad,1 BHK,645.0,1.0,16.45,1,2550.3875968992247
Old Faridabad,4 Bedroom,1200.0,5.0,92.0,4,7666.666666666667
Old Faridabad,2 BHK,985.0,2.0,25.12,2,2550.253807106599
Old Faridabad,1 BHK,645.0,1.0,16.45,1,2550.3875968992247
Old Faridabad,2 BHK,975.0,2.0,24.86,2,2549.74358974359
Old Faridabad,2 BHK,700.0,1.0,19.0,2,2714.285714285714
Old Faridabad,3 BHK,1190.0,2.0,30.35,3,2550.4201680672268
Old Faridabad,3 BHK,1095.0,2.0,32.0,3,2922.3744292237443
Old Faridabad,4 Bedroom,4800.0,4.0,250.0,4,5208.333333333333
Old Faridabad,3 BHK,1208.51,3.0,42.0,3,3475.3539482503247
Old Faridabad,2 BHK,876.0,2.0,29.5,2,3367.5799086757993
Old Faridabad,1 BHK,645.0,1.0,16.45,1,2550.3875968992247
Old Faridabad,3 BHK,1505.0,2.0,42.0,3,2790.6976744186045
Old Faridabad,1 BHK,645.0,1.0,16.45,1,2550.3875968992247
Old Faridabad,2 BHK,937.0,2.0,30.0,2,3201.7075773745996
Old Faridabad,2 BHK,1025.0,2.0,27.68,2,2700.487804878049
Old Faridabad,2 BHK,975.0,2.0,24.86,2,2549.74358974359
Old Faridabad,2 BHK,800.0,2.0,25.0,2,3125.0
Old Faridabad,2 Bedroom,1200.0,2.0,65.0,2,5416.666666666667
Old Faridabad,1 BHK,645.0,1.0,16.45,1,2550.3875968992247
Old Faridabad,2 BHK,778.0,2.0,25.29,2,3250.642673521851
Old Faridabad,3 BHK,715.0,2.0,32.0,3,4475.524475524476
Old Faridabad,3 BHK,1230.0,2.0,31.37,3,2550.4065040650407
Old Faridabad,2 BHK,950.0,2.0,25.65,2,2700.0
Old Faridabad,2 Bedroom,1200.0,2.0,36.0,2,3000.0
Old Faridabad,1 BHK,645.0,1.0,16.45,1,2550.3875968992247
Old Faridabad,2 BHK,922.0,2.0,36.0,2,3904.5553145336225
Old Faridabad,3 BHK,1110.0,2.0,29.97,3,2700.0
Old Faridabad,2 BHK,674.0,1.0,19.9,2,2952.522255192878
Old Faridabad,3 BHK,1225.0,3.0,33.08,3,2700.408163265306
Old Faridabad,2 BHK,1080.0,2.0,45.0,2,4166.666666666667
Old Faridabad,3 BHK,1305.0,3.0,33.28,3,2550.191570881226
Old Faridabad,3 BHK,1230.0,2.0,31.37,3,2550.4065040650407
Old Faridabad,1 BHK,450.0,1.0,9.0,1,2000.0
Old Faridabad,3 BHK,1110.0,2.0,29.97,3,2700.0
Old Faridabad,5 Bedroom,1200.0,3.0,79.0,5,6583.333333333333
Old Faridabad,2 BHK,985.0,2.0,25.12,2,2550.253807106599
Old Faridabad,2 BHK,750.0,1.0,18.5,2,2466.6666666666665
Old Faridabad,2 BHK,1025.0,2.0,27.68,2,2700.487804878049
Old Faridabad,3 BHK,1190.0,2.0,30.35,3,2550.4201680672268
Old Faridabad,2 BHK,1015.0,2.0,25.88,2,2549.753694581281
Old Faridabad,3 BHK,1345.0,2.0,39.5,3,2936.8029739776953
Old Faridabad,3 BHK,1033.0,2.0,30.47,3,2949.6611810261375
Old Faridabad,3 BHK,971.0,2.0,38.0,3,3913.491246138002
Old Faridabad,2 BHK,1015.0,2.0,25.88,2,2549.753694581281
Old Faridabad,4 Bedroom,3300.0,4.0,135.0,4,4090.909090909091
Old Faridabad,2 BHK,800.0,1.0,30.0,2,3750.0
Old Faridabad,3 BHK,1185.0,2.0,30.22,3,2550.2109704641352
Old Faridabad,2 BHK,900.0,2.0,35.0,2,3888.8888888888887
Old Faridabad,2 BHK,975.0,2.0,24.86,2,2549.74358974359
Old Faridabad,3 Bedroom,1200.0,2.0,52.0,3,4333.333333333333
Old Faridabad,1 BHK,520.0,1.0,14.04,1,2700.0
Old Faridabad,3 BHK,1230.0,2.0,31.37,3,2550.4065040650407
Old Faridabad,3 BHK,1305.0,3.0,33.28,3,2550.191570881226
Old Faridabad,3 BHK,1323.0,2.0,42.0,3,3174.6031746031745
Old Faridabad,1 BHK,410.0,1.0,10.0,1,2439.0243902439024
Old Faridabad,2 BHK,985.0,2.0,25.12,2,2550.253807106599
Old Faridabad,1 BHK,645.0,1.0,16.45,1,2550.3875968992247
Old Faridabad,1 BHK,645.0,1.0,16.45,1,2550.3875968992247
Old Faridabad,2 Bedroom,1200.0,2.0,36.0,2,3000.0
Old Faridabad,2 BHK,740.0,1.0,22.0,2,2972.972972972973
Old Faridabad,2 BHK,876.0,2.0,28.47,2,3250.0
Old Faridabad,3 Bedroom,1200.0,3.0,65.0,3,5416.666666666667
Old Faridabad,3 BHK,1095.0,2.0,28.0,3,2557.077625570776
Old Faridabad,1 BHK,520.0,1.0,14.04,1,2700.0
Old Faridabad,3 BHK,1260.0,2.0,85.05,3,6750.0
Old Faridabad,7 Bedroom,780.0,7.0,150.0,7,19230.76923076923
Old Faridabad,1 BHK,890.0,1.0,75.0,1,8426.966292134832
Old Faridabad,4 Bedroom,600.0,2.0,85.0,4,14166.666666666666
Old Faridabad,2 Bedroom,815.0,3.0,160.0,2,19631.9018404908
Old Faridabad,3 Bedroom,700.0,3.0,195.0,3,27857.14285714286
Old Faridabad,3 BHK,1600.0,3.0,130.0,3,8125.0
Old Faridabad,3 BHK,1260.0,2.0,85.05,3,6750.0
Old Faridabad,3 Bedroom,1200.0,2.0,190.0,3,15833.333333333334
Old Faridabad,3 BHK,1340.0,2.0,48.33,3,3606.716417910448
Old Faridabad,2 BHK,1009.0,2.0,38.34,2,3799.8017839445
Old Faridabad,2 BHK,1065.0,2.0,35.0,2,3286.3849765258215
Old Faridabad,3 BHK,1470.0,2.0,90.0,3,6122.448979591837
Old Faridabad,2 BHK,1115.0,2.0,33.45,2,3000.0000000000005
Old Faridabad,2 BHK,1030.0,2.0,34.5,2,3349.5145631067962
Old Faridabad,6 Bedroom,4200.0,6.0,180.0,6,4285.714285714285
Old Faridabad,2 BHK,1115.0,2.0,40.0,2,3587.4439461883408
Old Faridabad,2 Bedroom,3040.0,2.0,48.0,2,1578.9473684210527
Old Faridabad,3 Bedroom,1200.0,3.0,67.77,3,5647.5
Old Faridabad,2 BHK,1104.0,2.0,35.5,2,3215.5797101449275
Old Faridabad,2 BHK,1160.0,2.0,55.0,2,4741.379310344828
Old Faridabad,2 BHK,1050.0,2.0,41.0,2,3904.7619047619046
Old Faridabad,2 BHK,1065.0,2.0,40.47,2,3800.0
Old Faridabad,3 BHK,1310.0,2.0,45.0,3,3435.114503816794
Old Faridabad,2 BHK,1070.0,2.0,38.0,2,3551.4018691588785
Old Faridabad,4 Bedroom,1800.0,4.0,300.0,4,16666.666666666668
Old Faridabad,2 BHK,1050.0,2.0,35.0,2,3333.3333333333335
Old Faridabad,2 BHK,1093.0,2.0,34.0,2,3110.704483074108
Old Faridabad,2 BHK,808.0,2.0,40.0,2,4950.495049504951
Old Faridabad,2 BHK,1010.0,2.0,36.0,2,3564.3564356435645
Old Faridabad,2 BHK,1123.0,2.0,36.0,2,3205.699020480855
Old Faridabad,2 BHK,1000.0,2.0,35.0,2,3500.0
Old Faridabad,4 Bedroom,1500.0,4.0,89.45,4,5963.333333333333
Old Faridabad,3 BHK,1330.0,2.0,51.83,3,3896.9924812030076
Old Faridabad,2 BHK,1093.0,2.0,37.0,2,3385.1784080512352
Old Faridabad,2 BHK,1115.0,2.0,35.8,2,3210.7623318385645
Old Faridabad,7 Bedroom,4278.0,7.0,299.0,7,6989.247311827957
Old Faridabad,3 Bedroom,1500.0,3.0,61.95,3,4130.0
Old Faridabad,3 BHK,1800.0,3.0,60.0,3,3333.3333333333335
Old Faridabad,2 BHK,830.0,2.0,36.28,2,4371.084337349397
Old Faridabad,3 Bedroom,1200.0,3.0,67.77,3,5647.5
Old Faridabad,3 BHK,1195.0,2.0,56.0,3,4686.192468619247
Old Faridabad,2 BHK,1175.0,2.0,38.0,2,3234.0425531914893
Old Faridabad,2 Bedroom,1200.0,2.0,46.13,2,3844.1666666666665
Old Faridabad,2 BHK,1065.0,2.0,36.0,2,3380.281690140845
Old Faridabad,2 BHK,1050.0,2.0,44.41,2,4229.523809523809
Old Faridabad,2 BHK,1010.0,2.0,32.0,2,3168.3168316831684
Old Faridabad,2 BHK,1210.0,2.0,40.0,2,3305.785123966942
Old Faridabad,3 BHK,1535.0,3.0,55.0,3,3583.061889250814
Old Faridabad,3 BHK,1265.0,2.0,82.0,3,6482.213438735178
Old Faridabad,2 BHK,1115.0,2.0,50.0,2,4484.304932735426
Old Faridabad,5 Bedroom,3100.0,6.0,165.0,5,5322.580645161291
Old Faridabad,3 BHK,2400.0,2.0,50.0,3,2083.3333333333335
Old Faridabad,3 BHK,1563.0,2.0,52.0,3,3326.935380678183
Old Faridabad,1 Bedroom,600.0,1.0,60.0,1,10000.0
Old Faridabad,2 BHK,1180.0,2.0,40.0,2,3389.830508474576
Old Faridabad,8 Bedroom,600.0,6.0,60.0,8,10000.0
Old Faridabad,6 BHK,2400.0,6.0,98.0,6,4083.3333333333335
Old Faridabad,2 BHK,1250.0,2.0,62.4,2,4992.0
Old Faridabad,2 BHK,1000.0,2.0,45.0,2,4500.0
Old Faridabad,2 BHK,1088.0,2.0,46.0,2,4227.941176470588
Old Faridabad,2 BHK,1115.0,2.0,56.87,2,5100.448430493274
Old Faridabad,3 BHK,1465.0,2.0,74.72,3,5100.341296928327
Old Faridabad,2 BHK,1100.0,2.0,56.1,2,5100.0
Old Faridabad,2 BHK,1145.0,2.0,58.4,2,5100.436681222707
Old Faridabad,4 BHK,1800.0,4.0,145.0,4,8055.555555555556
Old Faridabad,2 BHK,1095.0,2.0,55.85,2,5100.456621004566
Old Faridabad,2 BHK,1035.0,2.0,52.79,2,5100.48309178744
Old Faridabad,3 BHK,1480.0,3.0,75.48,3,5100.0
Old Faridabad,3 BHK,1705.0,2.0,86.96,3,5100.2932551319645
Old Faridabad,2 BHK,1260.0,2.0,75.0,2,5952.380952380952
Old Faridabad,2 BHK,1020.0,2.0,52.0,2,5098.0392156862745
Old Faridabad,3 BHK,1280.0,2.0,48.0,3,3750.0
Old Faridabad,2 BHK,1080.0,2.0,44.8,2,4148.148148148148
Old Faridabad,2 BHK,1050.0,2.0,45.0,2,4285.714285714285
Old Faridabad,2 BHK,1220.0,2.0,52.0,2,4262.295081967213
Old Faridabad,2 BHK,1220.0,2.0,60.0,2,4918.0327868852455
Old Faridabad,2 BHK,1093.0,2.0,65.0,2,5946.935041171088
Old Faridabad,2 BHK,1250.0,2.0,75.0,2,6000.0
Old Faridabad,3 BHK,1555.0,3.0,73.0,3,4694.5337620578775
Old Faridabad,6 Bedroom,850.0,6.0,78.0,6,9176.470588235294
Old Faridabad,4 Bedroom,2600.0,5.0,120.0,4,4615.384615384615
Old Faridabad,4 Bedroom,2325.0,4.0,120.0,4,5161.290322580645
Old Faridabad,5 Bedroom,3356.0,5.0,105.0,5,3128.7246722288437
Old Faridabad,3 Bedroom,1808.0,4.0,80.27,3,4439.712389380531
Old Faridabad,3 Bedroom,3297.0,3.0,135.0,3,4094.631483166515
Old Faridabad,4 Bedroom,3500.0,5.0,150.0,4,4285.714285714285
Old Faridabad,3 Bedroom,1616.0,3.0,95.0,3,5878.712871287129
Old Faridabad,4 Bedroom,3056.0,5.0,100.0,4,3272.251308900524
Old Faridabad,3 Bedroom,2646.0,3.0,99.0,3,3741.496598639456
Old Faridabad,4 Bedroom,4500.0,5.0,150.0,4,3333.3333333333335
Old Faridabad,4 Bedroom,2704.0,5.0,105.0,4,3883.1360946745563
Old Faridabad,3 Bedroom,1555.0,3.0,100.0,3,6430.868167202572
Old Faridabad,3 Bedroom,2325.0,3.0,95.0,3,4086.021505376344
Old Faridabad,4 Bedroom,2325.0,4.0,120.0,4,5161.290322580645
Old Faridabad,4 Bedroom,3250.0,4.0,136.0,4,4184.615384615385
Old Faridabad,3 Bedroom,2153.0,4.0,120.0,3,5573.61820715281
Old Faridabad,4 Bedroom,2665.0,5.0,125.0,4,4690.431519699812
Old Faridabad,3 Bedroom,1500.0,3.0,100.0,3,6666.666666666667
Old Faridabad,2 BHK,950.0,2.0,40.0,2,4210.526315789473
Old Faridabad,1 Bedroom,1200.0,1.0,20.0,1,1666.6666666666667
Old Faridabad,3 Bedroom,1600.0,2.0,80.0,3,5000.0
Old Faridabad,5 Bedroom,1200.0,4.0,70.0,5,5833.333333333333
Old Faridabad,2 BHK,600.0,1.0,25.0,2,4166.666666666667
Old Faridabad,4 Bedroom,2460.0,7.0,80.0,4,3252.032520325203
Old Faridabad,4 Bedroom,1500.0,4.0,105.0,4,7000.0
Old Faridabad,4 Bedroom,1200.0,4.0,130.0,4,10833.333333333334
Old Faridabad,5 Bedroom,2400.0,4.0,97.0,5,4041.6666666666665
Old Faridabad,5 Bedroom,2000.0,4.0,65.0,5,3250.0
Old Faridabad,2 BHK,1067.0,2.0,38.0,2,3561.3870665417057
Old Faridabad,3 BHK,1320.0,2.0,46.0,3,3484.848484848485
Old Faridabad,8 Bedroom,4000.0,7.0,110.0,8,2750.0
Old Faridabad,5 Bedroom,1100.0,4.0,150.0,5,13636.363636363636
Old Faridabad,4 Bedroom,3309.0,4.0,325.0,4,9821.698398307646
Old Faridabad,2 BHK,975.0,2.0,50.0,2,5128.205128205128
Old Faridabad,3 BHK,1398.0,3.0,51.0,3,3648.068669527897
Old Faridabad,3 BHK,1397.0,2.0,52.0,3,3722.2619899785254
Old Faridabad,2 BHK,1138.0,2.0,32.0,2,2811.95079086116
Old Faridabad,2 BHK,1200.0,2.0,45.0,2,3750.0
Old Faridabad,4 Bedroom,4382.0,4.0,400.0,4,9128.251939753538
Old Faridabad,1 BHK,850.0,1.0,50.0,1,5882.35294117647
Old Faridabad,3 BHK,1402.0,2.0,85.0,3,6062.767475035664
Old Faridabad,3 BHK,1495.0,3.0,90.0,3,6020.066889632107
Old Faridabad,3 BHK,1290.0,2.0,56.12,3,4350.387596899225
Old Faridabad,2 BHK,1100.0,2.0,50.0,2,4545.454545454545
Old Faridabad,2 BHK,1208.0,2.0,49.0,2,4056.291390728477
Old Faridabad,2 BHK,875.0,2.0,52.8,2,6034.285714285715
Old Faridabad,3 BHK,1375.0,2.0,50.0,3,3636.3636363636365
Old Faridabad,2 Bedroom,1800.0,1.0,128.0,2,7111.111111111111
Old Faridabad,2 BHK,1070.0,2.0,50.0,2,4672.897196261682
Old Faridabad,2 BHK,1230.0,2.0,48.0,2,3902.439024390244
Old Faridabad,3 BHK,1428.0,2.0,80.0,3,5602.240896358543
Old Faridabad,2 BHK,1070.0,2.0,42.8,2,4000.0
Old Faridabad,3 BHK,1310.0,2.0,52.4,3,4000.0
Old Faridabad,3 BHK,1270.0,2.0,55.25,3,4350.393700787402
Old Faridabad,3 BHK,1365.0,2.0,49.0,3,3589.74358974359
Old Faridabad,2 BHK,1075.0,2.0,46.76,2,4349.767441860465
Old Faridabad,3 BHK,1230.0,2.0,53.51,3,4350.40650406504
Old Faridabad,3 BHK,1290.0,2.0,56.12,3,4350.387596899225
Old Faridabad,2 BHK,1070.0,2.0,45.48,2,4250.467289719626
Old Faridabad,2 BHK,1100.0,2.0,50.0,2,4545.454545454545
Old Faridabad,3 BHK,1390.0,2.0,60.47,3,4350.359712230216
Old Faridabad,3 BHK,1265.0,2.0,53.12,3,4199.209486166008
Old Faridabad,2 BHK,1224.0,2.0,45.0,2,3676.470588235294
Old Faridabad,5 Bedroom,1500.0,5.0,265.0,5,17666.666666666668
Old Faridabad,2 BHK,1090.0,2.0,47.42,2,4350.45871559633
Old Faridabad,3 BHK,1355.0,3.0,54.2,3,4000.0
Old Faridabad,3 BHK,1350.0,2.0,54.2,3,4014.814814814815
Old Faridabad,2 BHK,1325.0,2.0,59.0,2,4452.830188679245
Old Faridabad,2 BHK,1290.0,2.0,72.0,2,5581.395348837209
Old Faridabad,3 BHK,1275.0,2.0,55.46,3,4349.803921568628
Old Faridabad,5 Bedroom,1000.0,4.0,300.0,5,30000.0
Old Faridabad,3 BHK,1425.0,1.0,54.0,3,3789.4736842105262
Old Faridabad,2 BHK,1052.0,2.0,52.0,2,4942.9657794676805
Old Faridabad,2 BHK,1070.0,2.0,42.0,2,3925.233644859813
Old Faridabad,9 Bedroom,1200.0,9.0,120.0,9,10000.0
Old Faridabad,2 Bedroom,600.0,1.0,52.0,2,8666.666666666666
Old Faridabad,4 Bedroom,1200.0,4.0,180.0,4,15000.0
Old Faridabad,1 BHK,1500.0,1.0,19.5,1,1300.0
Old Faridabad,2 BHK,1113.0,2.0,46.0,2,4132.973944294699
Old Faridabad,2 BHK,1045.0,2.0,42.0,2,4019.1387559808613
Old Faridabad,3 Bedroom,675.0,3.0,75.0,3,11111.111111111111
Old Faridabad,3 Bedroom,1500.0,3.0,100.0,3,6666.666666666667
Old Faridabad,3 BHK,2300.0,3.0,280.0,3,12173.91304347826
Old Faridabad,3 BHK,2292.0,2.0,285.0,3,12434.554973821989
Old Faridabad,2 BHK,1225.0,2.0,48.0,2,3918.3673469387754
